,DevName,Freq,RSSI,SNR,SF,BW,CR,Time,Seq,Payload,Lat,Long,Dist,alt,Prx,PL
76,ohm-02,868500000,-105,-8.8,12,125,5-Apr,2018-07-25T10:09:58.419143Z,11,"Hello, GPS Coord (33.84859, 35.52132)",33.84859,35.52132,4.353393885,44,-113.8,133.8
77,ohm-02,868100000,-101,-16.5,12,125,5-Apr,2018-07-25T10:10:08.983459Z,12,"Hello, GPS Coord (33.84859, 35.52132)",33.84859,35.52132,4.353393885,44,-117.5,137.5
78,ohm-02,868300000,-102,-15,12,125,5-Apr,2018-07-25T10:10:41.864432Z,15,"Hello, GPS Coord (33.84859, 35.52132)",33.84859,35.52132,4.353393885,44,-117,137
79,ohm-02,868500000,-107,-13.5,12,125,5-Apr,2018-07-25T10:10:53.412764Z,16,"Hello, GPS Coord (33.84859, 35.52132)",33.84859,35.52132,4.353393885,44,-120.5,140.5
80,ohm-02,868100000,-102,-14.8,12,125,5-Apr,2018-07-25T10:11:03.97508Z,17,"Hello, GPS Coord (33.84859, 35.52132)",33.84859,35.52132,4.353393885,44,-116.8,136.8
81,ohm-02,868500000,-106,-10.5,12,125,5-Apr,2018-07-25T10:11:14.539396Z,18,"Hello, GPS Coord (33.84859, 35.52132)",33.84859,35.52132,4.353393885,44,-116.5,136.5
82,ohm-02,868100000,-100,-8.5,12,125,5-Apr,2018-07-25T11:04:17.48671Z,1,"Hello, GPS Coord (33.85379, 35.52092)",33.85379,35.52092,4.169392759,36,-108.5,128.5
83,ohm-02,868100000,-101,-9,12,125,5-Apr,2018-07-25T11:04:28.159011Z,2,"Hello, GPS Coord (33.85382, 35.52091)",33.85382,35.52091,4.169215342,36,-110,130
84,ohm-02,868100000,-101,-9.8,12,125,5-Apr,2018-07-25T11:04:39.157326Z,3,"Hello, GPS Coord (33.85375, 35.52099)",33.85375,35.52099,4.164671684,36,-110.8,130.8
85,ohm-02,868100000,-101,-9.8,12,125,5-Apr,2018-07-25T11:04:49.72365Z,4,"Hello, GPS Coord (33.85372, 35.52099)",33.85372,35.52099,4.165732533,36,-110.8,130.8
86,ohm-02,868500000,-99,-8.8,12,125,5-Apr,2018-07-25T11:05:00.395942Z,5,"Hello, GPS Coord (33.8538, 35.52093)",33.8538,35.52093,4.168165154,36,-107.8,127.8
87,ohm-02,868500000,-99,-9.2,12,125,5-Apr,2018-07-25T11:05:11.17825Z,6,"Hello, GPS Coord (33.85373, 35.521)",33.85373,35.521,4.164503205,36,-108.2,128.2
88,ohm-02,868300000,-98,-17.2,12,125,5-Apr,2018-07-25T11:05:22.174574Z,7,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-115.2,135.2
89,ohm-02,868500000,-98,-8,12,125,5-Apr,2018-07-25T11:05:32.85089Z,8,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-106,126
90,ohm-02,868100000,-101,-8.2,12,125,5-Apr,2018-07-25T11:05:43.849214Z,9,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-109.2,129.2
91,ohm-02,868100000,-101,-8.5,12,125,5-Apr,2018-07-25T11:05:54.739539Z,10,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-109.5,129.5
92,ohm-02,868100000,-101,-4.2,12,125,5-Apr,2018-07-25T11:06:05.633855Z,11,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-105.2,125.2
93,ohm-02,868500000,-99,-9.8,12,125,5-Apr,2018-07-25T11:06:16.200171Z,12,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-108.8,128.8
94,ohm-02,868300000,-99,-15.5,12,125,5-Apr,2018-07-25T11:06:26.654479Z,13,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-114.5,134.5
95,ohm-02,868300000,-99,-13.8,12,125,5-Apr,2018-07-25T11:06:48.547119Z,15,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-112.8,132.8
96,ohm-02,868300000,-94,-15.8,12,125,5-Apr,2018-07-25T11:06:59.109436Z,16,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-109.8,129.8
97,ohm-02,868300000,-99,-16.2,12,125,5-Apr,2018-07-25T11:07:09.563743Z,17,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-115.2,135.2
98,ohm-02,868300000,-98,-14.2,12,125,5-Apr,2018-07-25T11:07:20.12805Z,18,"Hello, GPS Coord (33.85372, 35.521)",33.85372,35.521,4.164857162,36,-112.2,132.2
99,ohm-02,868300000,-115,-10,12,125,5-Apr,2018-07-25T13:12:59.577423Z,0,"Hello, GPS Coord (33.87642, 35.50751)",33.87642,35.50751,5.329795002,53,-125,145
100,ohm-02,868100000,-105,-19.8,12,125,5-Apr,2018-07-25T13:13:10.471731Z,1,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-124.8,144.8
101,ohm-02,868300000,-117,-11.5,12,125,5-Apr,2018-07-25T13:13:21.582063Z,2,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-128.5,148.5
102,ohm-02,868500000,-117,-6.8,12,125,5-Apr,2018-07-25T13:13:32.580379Z,3,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-123.8,143.8
103,ohm-02,868300000,-115,-8.2,12,125,5-Apr,2018-07-25T13:13:43.688711Z,4,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-123.2,143.2
104,ohm-02,868500000,-115,-8,12,125,5-Apr,2018-07-25T13:13:54.797035Z,5,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-123,143
105,ohm-02,868300000,-108,-17.8,12,125,5-Apr,2018-07-25T13:14:38.474324Z,9,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-125.8,145.8
106,ohm-02,868300000,-117,-10,12,125,5-Apr,2018-07-25T13:15:11.803304Z,12,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-127,147
107,ohm-02,868500000,-114,-9.2,12,125,5-Apr,2018-07-25T13:15:22.909628Z,13,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-123.2,143.2
108,ohm-02,868300000,-114,-13.5,12,125,5-Apr,2018-07-25T13:15:56.560617Z,16,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-127.5,147.5
109,ohm-02,868100000,-115,-19.5,12,125,5-Apr,2018-07-25T13:16:07.886957Z,17,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-134.5,154.5
110,ohm-02,868300000,-113,-13.8,12,125,5-Apr,2018-07-25T13:16:19.217282Z,18,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-126.8,146.8
111,ohm-02,868300000,-115,-10.8,12,125,5-Apr,2018-07-25T13:16:29.56159Z,19,"Hello, GPS Coord (33.8764, 35.50737)",33.8764,35.50737,5.341892145,53,-125.8,145.8
112,ohm-02,868100000,-102,4.2,12,125,5-Apr,2018-07-25T13:37:50.787888Z,0,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-102,122
113,ohm-02,868500000,-95,6.2,12,125,5-Apr,2018-07-25T13:38:02.33422Z,1,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-95,115
114,ohm-02,868100000,-106,6,12,125,5-Apr,2018-07-25T13:38:13.882569Z,2,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-106,126
115,ohm-02,868500000,-99,6.2,12,125,5-Apr,2018-07-25T13:38:24.446877Z,3,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-99,119
116,ohm-02,868100000,-104,6.2,12,125,5-Apr,2018-07-25T13:38:34.905185Z,4,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-104,124
117,ohm-02,868100000,-101,2.5,12,125,5-Apr,2018-07-25T13:38:45.469501Z,5,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-101,121
118,ohm-02,868300000,-97,5.8,12,125,5-Apr,2018-07-25T13:38:57.121842Z,6,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-97,117
119,ohm-02,868500000,-98,6.2,12,125,5-Apr,2018-07-25T13:39:08.774181Z,7,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-98,118
120,ohm-02,868100000,-102,5.8,12,125,5-Apr,2018-07-25T13:39:19.23249Z,8,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-102,122
121,ohm-02,868100000,-105,4.2,12,125,5-Apr,2018-07-25T13:39:29.690797Z,9,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-105,125
122,ohm-02,868100000,-102,5,12,125,5-Apr,2018-07-25T13:39:40.255112Z,10,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-102,122
123,ohm-02,868500000,-98,4.5,12,125,5-Apr,2018-07-25T13:39:51.907446Z,11,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-98,118
124,ohm-02,868300000,-99,4,12,125,5-Apr,2018-07-25T13:40:02.365762Z,12,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-99,119
125,ohm-02,868100000,-100,4.5,12,125,5-Apr,2018-07-25T13:40:13.686094Z,13,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-100,120
126,ohm-02,868300000,-100,5.2,12,125,5-Apr,2018-07-25T13:40:23.924394Z,14,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-100,120
127,ohm-02,868300000,-93,4.2,12,125,5-Apr,2018-07-25T13:40:34.488702Z,15,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-93,113
128,ohm-02,868300000,-99,1.8,12,125,5-Apr,2018-07-25T13:40:45.161018Z,16,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-99,119
129,ohm-02,868100000,-101,4.5,12,125,5-Apr,2018-07-25T13:40:55.725342Z,17,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-101,121
130,ohm-02,868500000,-106,1.2,12,125,5-Apr,2018-07-25T13:41:06.291642Z,18,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-106,126
131,ohm-02,868300000,-100,4.5,12,125,5-Apr,2018-07-25T13:41:17.073967Z,19,"Hello, GPS Coord (33.87836, 35.50712)",33.87836,35.50712,5.41710817,53,-100,120
132,ohm-02,868500000,-110,-6.2,12,125,5-Apr,2018-07-25T14:12:27.653682Z,0,"Hello, GPS Coord (33.88704, 35.50639)",33.88704,35.50639,5.80632755,63,-116.2,136.2
133,ohm-02,868100000,-106,-15.2,12,125,5-Apr,2018-07-25T14:12:49.438298Z,2,"Hello, GPS Coord (33.88709, 35.50627)",33.88709,35.50627,5.818709861,63,-121.2,141.2
134,ohm-02,868300000,-105,-3.2,12,125,5-Apr,2018-07-25T14:13:00.22059Z,3,"Hello, GPS Coord (33.88709, 35.50627)",33.88709,35.50627,5.818709861,63,-108.2,128.2
135,ohm-02,868300000,-106,0.2,12,125,5-Apr,2018-07-25T14:13:11.002898Z,4,"Hello, GPS Coord (33.88709, 35.50625)",33.88709,35.50625,5.820394039,63,-106,126
136,ohm-02,868500000,-110,2.2,12,125,5-Apr,2018-07-25T14:13:22.635222Z,5,"Hello, GPS Coord (33.88709, 35.50625)",33.88709,35.50625,5.820394039,63,-110,130
137,ohm-02,868300000,-102,-5,12,125,5-Apr,2018-07-25T14:13:33.311531Z,6,"Hello, GPS Coord (33.88709, 35.5063)",33.88709,35.5063,5.81618378,63,-107,127
138,ohm-02,868100000,-105,-0.8,12,125,5-Apr,2018-07-25T14:13:44.419847Z,7,"Hello, GPS Coord (33.88712, 35.50626)",33.88712,35.50626,5.820919072,63,-105.8,125.8
139,ohm-02,868300000,-107,0.8,12,125,5-Apr,2018-07-25T14:13:55.422155Z,8,"Hello, GPS Coord (33.8871, 35.5063)",33.8871,35.5063,5.816639578,63,-107,127
140,ohm-02,868100000,-103,0,12,125,5-Apr,2018-07-25T14:14:06.530471Z,9,"Hello, GPS Coord (33.8871, 35.5063)",33.8871,35.5063,5.816639578,63,-103,123
