,DevName,Freq,RSSI,SNR,SF,BW,CR,Time,Seq,Payload,Lat,Long,Dist,alt,Prx,PL
297,ohm-01,868300000,-114,2.8,12,125,5-Apr,2018-08-02T05:31:22.094065Z,56,"Hello, GPS Coord (33.89945, 35.52704)",33.89945,35.52704,5.062005264,17,-114,134
298,ohm-01,868100000,-115,-2,12,125,5-Apr,2018-08-02T05:31:33.310407Z,57,"Hello, GPS Coord (33.89945, 35.52704)",33.89945,35.52704,5.062005264,17,-117,137
299,ohm-01,868500000,-117,-0.5,12,125,5-Apr,2018-08-02T05:31:44.418723Z,58,"Hello, GPS Coord (33.89945, 35.52704)",33.89945,35.52704,5.062005264,17,-117.5,137.5
300,ohm-01,868300000,-112,0.2,12,125,5-Apr,2018-08-02T05:31:55.527055Z,59,"Hello, GPS Coord (33.89945, 35.52704)",33.89945,35.52704,5.062005264,17,-112,132
301,ohm-01,868300000,-115,3.2,12,125,5-Apr,2018-08-02T08:52:52.901615Z,40,"Hello, GPS Coord (33.89414, 35.49939)",33.89414,35.49939,6.734535756,64,-115,135
302,ohm-01,868100000,-112,3,12,125,5-Apr,2018-08-02T08:53:03.46586Z,41,"Hello, GPS Coord (33.89414, 35.49939)",33.89414,35.49939,6.734535756,64,-112,132
303,ohm-01,868300000,-115,1.8,12,125,5-Apr,2018-08-02T08:53:13.92008Z,42,"Hello, GPS Coord (33.89414, 35.49939)",33.89414,35.49939,6.734535756,64,-115,135
304,ohm-01,868500000,-117,-12.5,12,125,5-Apr,2018-08-02T08:53:34.938552Z,44,"Hello, GPS Coord (33.89421, 35.49931)",33.89421,35.49931,6.744713615,64,-129.5,149.5
305,ohm-01,868100000,-111,5.8,12,125,5-Apr,2018-08-02T08:53:45.392772Z,45,"Hello, GPS Coord (33.89421, 35.49931)",33.89421,35.49931,6.744713615,64,-111,131
306,ohm-01,868300000,-110,3.5,12,125,5-Apr,2018-08-02T08:54:17.191473Z,48,"Hello, GPS Coord (33.89426, 35.49922)",33.89426,35.49922,6.754659863,64,-110,130
307,ohm-01,868100000,-110,5.2,12,125,5-Apr,2018-08-02T08:54:27.863701Z,49,"Hello, GPS Coord (33.89426, 35.49922)",33.89426,35.49922,6.754659863,64,-110,130
308,ohm-01,868500000,-114,-0.5,12,125,5-Apr,2018-08-02T08:54:39.191961Z,50,"Hello, GPS Coord (33.89426, 35.49922)",33.89426,35.49922,6.754659863,64,-114.5,134.5
309,ohm-01,868300000,-111,1.2,12,125,5-Apr,2018-08-02T08:54:49.758197Z,51,"Hello, GPS Coord (33.89426, 35.49922)",33.89426,35.49922,6.754659863,64,-111,131
310,ohm-01,868500000,-117,-3,12,125,5-Apr,2018-08-02T08:55:00.324434Z,52,"Hello, GPS Coord (33.89435, 35.49919)",33.89435,35.49919,6.761819052,64,-120,140
311,ohm-01,868100000,-113,3,12,125,5-Apr,2018-08-02T08:55:10.890678Z,53,"Hello, GPS Coord (33.89436, 35.4992)",33.89436,35.4992,6.761530083,64,-113,133
312,ohm-01,868300000,-114,0.8,12,125,5-Apr,2018-08-02T08:55:21.452922Z,54,"Hello, GPS Coord (33.89436, 35.4992)",33.89436,35.4992,6.761530083,64,-114,134
313,ohm-01,868500000,-114,-3,12,125,5-Apr,2018-08-02T08:55:32.125183Z,55,"Hello, GPS Coord (33.89436, 35.4992)",33.89436,35.4992,6.761530083,64,-117,137
314,ohm-01,868500000,-114,-2.8,12,125,5-Apr,2018-08-02T08:55:42.79545Z,56,"Hello, GPS Coord (33.89436, 35.4992)",33.89436,35.4992,6.761530083,64,-116.8,136.8
315,ohm-01,868300000,-112,1,12,125,5-Apr,2018-08-02T08:55:54.447727Z,57,"Hello, GPS Coord (33.89436, 35.4992)",33.89436,35.4992,6.761530083,64,-112,132
316,ohm-01,868100000,-115,0,12,125,5-Apr,2018-08-02T08:56:06.104027Z,58,"Hello, GPS Coord (33.89436, 35.4992)",33.89436,35.4992,6.761530083,64,-115,135
317,ohm-01,868100000,-112,4.8,12,125,5-Apr,2018-08-02T08:56:16.666288Z,59,"Hello, GPS Coord (33.89436, 35.4992)",33.89436,35.4992,6.761530083,64,-112,132
318,ohm-01,868500000,-111,-4.2,12,125,5-Apr,2018-08-02T09:51:43.932281Z,40,"Hello, GPS Coord (33.88818, 35.49561)",33.88818,35.49561,6.772329189,96,-115.2,135.2
319,ohm-01,868500000,-116,-4,12,125,5-Apr,2018-08-02T09:51:54.27651Z,41,"Hello, GPS Coord (33.88818, 35.49561)",33.88818,35.49561,6.772329189,96,-120,140
320,ohm-01,868100000,-118,-0.2,12,125,5-Apr,2018-08-02T09:52:04.516737Z,42,"Hello, GPS Coord (33.88818, 35.49561)",33.88818,35.49561,6.772329189,96,-118.2,138.2
321,ohm-01,868100000,-118,-0.5,12,125,5-Apr,2018-08-02T09:52:15.95099Z,43,"Hello, GPS Coord (33.88818, 35.49561)",33.88818,35.49561,6.772329189,96,-118.5,138.5
322,ohm-01,868100000,-119,-1.8,12,125,5-Apr,2018-08-02T09:52:26.29521Z,44,"Hello, GPS Coord (33.88818, 35.49561)",33.88818,35.49561,6.772329189,96,-120.8,140.8
323,ohm-01,868300000,-117,-2.5,12,125,5-Apr,2018-08-02T09:52:36.531429Z,45,"Hello, GPS Coord (33.88818, 35.49561)",33.88818,35.49561,6.772329189,96,-119.5,139.5
324,ohm-01,868100000,-119,-1.5,12,125,5-Apr,2018-08-02T09:52:46.875658Z,46,"Hello, GPS Coord (33.88824, 35.49566)",33.88824,35.49566,6.770512675,96,-120.5,140.5
325,ohm-01,868300000,-119,-3.2,12,125,5-Apr,2018-08-02T09:52:57.115879Z,47,"Hello, GPS Coord (33.88824, 35.49566)",33.88824,35.49566,6.770512675,96,-122.2,142.2
326,ohm-01,868300000,-115,-5.5,12,125,5-Apr,2018-08-02T09:53:08.662123Z,48,"Hello, GPS Coord (33.88824, 35.49566)",33.88824,35.49566,6.770512675,96,-120.5,140.5
327,ohm-01,868500000,-118,-6.2,12,125,5-Apr,2018-08-02T09:53:20.100368Z,49,"Hello, GPS Coord (33.88824, 35.49566)",33.88824,35.49566,6.770512675,96,-124.2,144.2
328,ohm-01,868100000,-118,-1.5,12,125,5-Apr,2018-08-02T09:53:30.444595Z,50,"Hello, GPS Coord (33.88824, 35.49566)",33.88824,35.49566,6.770512675,96,-119.5,139.5
329,ohm-01,868500000,-118,-6.8,12,125,5-Apr,2018-08-02T09:53:41.750831Z,51,"Hello, GPS Coord (33.88819, 35.49557)",33.88819,35.49557,6.776170905,96,-124.8,144.8
330,ohm-01,868300000,-118,-3.5,12,125,5-Apr,2018-08-02T09:53:53.079077Z,52,"Hello, GPS Coord (33.88819, 35.49557)",33.88819,35.49557,6.776170905,96,-121.5,141.5
331,ohm-01,868300000,-117,-6,12,125,5-Apr,2018-08-02T09:54:03.315296Z,53,"Hello, GPS Coord (33.88819, 35.49557)",33.88819,35.49557,6.776170905,96,-123,143
332,ohm-01,868300000,-115,-4.8,12,125,5-Apr,2018-08-02T09:54:14.645532Z,54,"Hello, GPS Coord (33.88819, 35.49557)",33.88819,35.49557,6.776170905,96,-119.8,139.8
333,ohm-01,868500000,-119,-7.8,12,125,5-Apr,2018-08-02T09:54:24.881752Z,55,"Hello, GPS Coord (33.88808, 35.49556)",33.88808,35.49556,6.772516336,96,-126.8,146.8
334,ohm-01,868300000,-118,-4.2,12,125,5-Apr,2018-08-02T09:54:36.207997Z,56,"Hello, GPS Coord (33.88808, 35.49555)",33.88808,35.49555,6.773374585,96,-122.2,142.2
335,ohm-01,868300000,-116,-4.8,12,125,5-Apr,2018-08-02T09:54:46.444209Z,57,"Hello, GPS Coord (33.88808, 35.49555)",33.88808,35.49555,6.773374585,96,-120.8,140.8
336,ohm-01,868300000,-119,-5,12,125,5-Apr,2018-08-02T09:54:56.898437Z,58,"Hello, GPS Coord (33.88808, 35.49555)",33.88808,35.49555,6.773374585,96,-124,144
337,ohm-01,868100000,-118,-1.2,12,125,5-Apr,2018-08-02T09:55:07.352665Z,59,"Hello, GPS Coord (33.88817, 35.49562)",33.88817,35.49562,6.771060418,96,-119.2,139.2
338,ohm-01,868300000,-117,4.2,12,125,5-Apr,2018-08-08T03:41:40.170328Z,40,"Hello, GPS Coord (33.87888, 35.49631)",33.87888,35.49631,6.398861282,69,-117,137
339,ohm-01,868500000,-105,4.5,12,125,5-Apr,2018-08-08T03:41:51.390644Z,41,"Hello, GPS Coord (33.87888, 35.49631)",33.87888,35.49631,6.398861282,69,-105,125
340,ohm-01,868300000,-112,4.5,12,125,5-Apr,2018-08-08T03:42:02.718969Z,42,"Hello, GPS Coord (33.87888, 35.49631)",33.87888,35.49631,6.398861282,69,-112,132
341,ohm-01,868100000,-111,3.5,12,125,5-Apr,2018-08-08T03:42:13.937293Z,43,"Hello, GPS Coord (33.87888, 35.49631)",33.87888,35.49631,6.398861282,69,-111,131
342,ohm-01,868300000,-112,5.8,12,125,5-Apr,2018-08-08T03:42:25.159616Z,44,"Hello, GPS Coord (33.87888, 35.49631)",33.87888,35.49631,6.398861282,69,-112,132
343,ohm-01,868300000,-105,3.5,12,125,5-Apr,2018-08-08T03:42:36.377942Z,45,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-105,125
344,ohm-01,868300000,-111,5,12,125,5-Apr,2018-08-08T03:42:47.594258Z,46,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-111,131
345,ohm-01,868100000,-113,1.2,12,125,5-Apr,2018-08-08T03:42:58.810583Z,47,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-113,133
346,ohm-01,868500000,-112,4.2,12,125,5-Apr,2018-08-08T03:43:10.0269Z,48,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-112,132
347,ohm-01,868100000,-108,5,12,125,5-Apr,2018-08-08T03:43:21.245231Z,49,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-108,128
348,ohm-01,868500000,-111,4.2,12,125,5-Apr,2018-08-08T03:43:32.35754Z,50,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-111,131
349,ohm-01,868100000,-112,-0.8,12,125,5-Apr,2018-08-08T03:43:43.577872Z,51,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-112.8,132.8
350,ohm-01,868300000,-113,4,12,125,5-Apr,2018-08-08T03:43:54.796188Z,52,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-113,133
351,ohm-01,868100000,-111,3.8,12,125,5-Apr,2018-08-08T03:44:06.014514Z,53,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-111,131
352,ohm-01,868500000,-111,5,12,125,5-Apr,2018-08-08T03:44:17.12483Z,54,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-111,131
353,ohm-01,868300000,-111,5,12,125,5-Apr,2018-08-08T03:44:28.347153Z,55,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-111,131
354,ohm-01,868300000,-112,4.5,12,125,5-Apr,2018-08-08T03:44:39.567478Z,56,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-112,132
355,ohm-01,868100000,-112,3.2,12,125,5-Apr,2018-08-08T03:44:50.783802Z,57,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-112,132
356,ohm-01,868300000,-110,4.8,12,125,5-Apr,2018-08-08T03:45:01.762118Z,58,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-110,130
357,ohm-01,868300000,-112,4.8,12,125,5-Apr,2018-08-08T03:45:12.974435Z,59,"Hello, GPS Coord (33.87896, 35.49624)",33.87896,35.49624,6.407198357,69,-112,132
358,ohm-01,868300000,-121,-2.8,12,125,5-Apr,2018-08-08T04:04:53.036206Z,40,"Hello, GPS Coord (33.87254, 35.49906)",33.87254,35.49906,6.022602101,76,-123.8,143.8
359,ohm-01,868300000,-117,-3,12,125,5-Apr,2018-08-08T04:05:04.256521Z,41,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-120,140
360,ohm-01,868100000,-117,0.2,12,125,5-Apr,2018-08-08T04:05:15.476846Z,42,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-117,137
361,ohm-01,868100000,-114,1,12,125,5-Apr,2018-08-08T04:05:26.693162Z,43,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-114,134
362,ohm-01,868500000,-117,0,12,125,5-Apr,2018-08-08T04:05:37.801478Z,44,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-117,137
363,ohm-01,868300000,-119,-0.8,12,125,5-Apr,2018-08-08T04:05:48.909803Z,45,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-119.8,139.8
364,ohm-01,868100000,-119,-0.5,12,125,5-Apr,2018-08-08T04:06:00.02212Z,46,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-119.5,139.5
365,ohm-01,868300000,-121,-3,12,125,5-Apr,2018-08-08T04:06:11.238451Z,47,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-124,144
366,ohm-01,868100000,-119,0.2,12,125,5-Apr,2018-08-08T04:06:22.34876Z,48,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-119,139
367,ohm-01,868100000,-115,0,12,125,5-Apr,2018-08-08T04:06:33.457076Z,49,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-115,135
368,ohm-01,868300000,-114,-3.2,12,125,5-Apr,2018-08-08T04:06:44.567408Z,50,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-117.2,137.2
369,ohm-01,868100000,-116,0.8,12,125,5-Apr,2018-08-08T04:06:55.675717Z,51,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-116,136
370,ohm-01,868300000,-114,-2.2,12,125,5-Apr,2018-08-08T04:07:07.000042Z,52,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-116.2,136.2
371,ohm-01,868500000,-113,0.2,12,125,5-Apr,2018-08-08T04:07:17.892349Z,53,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-113,133
372,ohm-01,868500000,-114,-0.2,12,125,5-Apr,2018-08-08T04:07:29.000672Z,54,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-114.2,134.2
373,ohm-01,868500000,-111,0.8,12,125,5-Apr,2018-08-08T04:07:40.108991Z,55,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-111,131
374,ohm-01,868100000,-117,1.2,12,125,5-Apr,2018-08-08T04:07:51.217314Z,56,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-117,137
375,ohm-01,868500000,-113,-2.2,12,125,5-Apr,2018-08-08T04:08:02.327623Z,57,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-115.2,135.2
376,ohm-01,868300000,-113,-2.2,12,125,5-Apr,2018-08-08T04:08:13.543947Z,58,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-115.2,135.2
377,ohm-01,868500000,-108,-3,12,125,5-Apr,2018-08-08T04:08:24.760271Z,59,"Hello, GPS Coord (33.87263, 35.49906)",33.87263,35.49906,6.023882059,76,-111,131
378,ohm-01,868300000,-117,-7.5,12,125,5-Apr,2018-08-08T04:28:36.720525Z,40,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-124.5,144.5
379,ohm-01,868500000,-109,2,12,125,5-Apr,2018-08-08T04:28:47.392818Z,41,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-109,129
380,ohm-01,868500000,-117,2,12,125,5-Apr,2018-08-08T04:28:58.283134Z,42,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-117,137
381,ohm-01,868300000,-115,1.5,12,125,5-Apr,2018-08-08T04:29:09.067451Z,43,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-115,135
382,ohm-01,868500000,-113,3,12,125,5-Apr,2018-08-08T04:29:19.959766Z,44,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-113,133
383,ohm-01,868500000,-108,3.2,12,125,5-Apr,2018-08-08T04:29:30.854074Z,45,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-108,128
384,ohm-01,868300000,-119,-5.5,12,125,5-Apr,2018-08-08T04:29:41.744391Z,46,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-124.5,144.5
385,ohm-01,868500000,-108,2,12,125,5-Apr,2018-08-08T04:29:52.742707Z,47,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-108,128
386,ohm-01,868500000,-107,2.2,12,125,5-Apr,2018-08-08T04:30:03.637015Z,48,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-107,127
387,ohm-01,868100000,-119,-2.2,12,125,5-Apr,2018-08-08T04:30:25.843664Z,50,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-121.2,141.2
388,ohm-01,868100000,-119,-6,12,125,5-Apr,2018-08-08T04:30:36.733972Z,51,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-125,145
389,ohm-01,868300000,-118,-5.2,12,125,5-Apr,2018-08-08T04:30:47.734288Z,52,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-123.2,143.2
390,ohm-01,868100000,-119,-4,12,125,5-Apr,2018-08-08T04:30:58.734604Z,53,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-123,143
391,ohm-01,868100000,-120,-3.5,12,125,5-Apr,2018-08-08T04:31:09.734921Z,54,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-123.5,143.5
392,ohm-01,868100000,-119,-5.5,12,125,5-Apr,2018-08-08T04:31:20.735229Z,55,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-124.5,144.5
393,ohm-01,868500000,-107,3.2,12,125,5-Apr,2018-08-08T04:31:31.735545Z,56,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-107,127
394,ohm-01,868500000,-109,3,12,125,5-Apr,2018-08-08T04:31:42.625861Z,57,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-109,129
395,ohm-01,868300000,-90,-3,12,125,5-Apr,2018-08-08T04:31:53.624178Z,58,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-93,113
396,ohm-01,868100000,-118,-3.5,12,125,5-Apr,2018-08-08T04:32:04.724494Z,59,"Hello, GPS Coord (33.86628, 35.49403)",33.86628,35.49403,6.438563006,50,-121.5,141.5
397,ohm-01,868300000,-96,-5.8,12,125,5-Apr,2018-08-08T04:52:26.352751Z,40,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-101.8,121.8
398,ohm-01,868500000,-112,0.2,12,125,5-Apr,2018-08-08T04:52:37.351068Z,41,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-112,132
399,ohm-01,868100000,-118,-4,12,125,5-Apr,2018-08-08T04:52:48.2434Z,42,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-122,142
400,ohm-01,868500000,-112,-1.5,12,125,5-Apr,2018-08-08T04:52:59.241708Z,43,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-113.5,133.5
401,ohm-01,868500000,-117,-3.2,12,125,5-Apr,2018-08-08T04:53:10.240032Z,44,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-120.2,140.2
402,ohm-01,868100000,-119,-2.8,12,125,5-Apr,2018-08-08T04:53:21.130347Z,45,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-121.8,141.8
403,ohm-01,868500000,-115,-0.2,12,125,5-Apr,2018-08-08T04:53:32.128674Z,46,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-115.2,135.2
404,ohm-01,868100000,-120,-3.5,12,125,5-Apr,2018-08-08T04:53:43.01899Z,47,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-123.5,143.5
405,ohm-01,868100000,-119,-4.2,12,125,5-Apr,2018-08-08T04:53:54.129321Z,48,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-123.2,143.2
406,ohm-01,868300000,-112,-3.8,12,125,5-Apr,2018-08-08T04:54:05.345646Z,49,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-115.8,135.8
407,ohm-01,868500000,-114,0,12,125,5-Apr,2018-08-08T04:54:16.455962Z,50,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-114,134
408,ohm-01,868300000,-110,-5.5,12,125,5-Apr,2018-08-08T04:54:27.672294Z,51,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-115.5,135.5
409,ohm-01,868500000,-112,-2.8,12,125,5-Apr,2018-08-08T04:54:38.780618Z,52,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-114.8,134.8
410,ohm-01,868500000,-114,-0.8,12,125,5-Apr,2018-08-08T04:54:49.782943Z,53,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-114.8,134.8
411,ohm-01,868300000,-95,-3.5,12,125,5-Apr,2018-08-08T04:55:00.891267Z,54,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-98.5,118.5
412,ohm-01,868500000,-112,-0.5,12,125,5-Apr,2018-08-08T04:55:11.999583Z,55,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-112.5,132.5
413,ohm-01,868500000,-115,-2.5,12,125,5-Apr,2018-08-08T04:55:23.001909Z,56,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-117.5,137.5
414,ohm-01,868100000,-119,-3,12,125,5-Apr,2018-08-08T04:55:34.114241Z,57,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-122,142
415,ohm-01,868500000,-114,0.8,12,125,5-Apr,2018-08-08T04:55:45.226556Z,58,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-114,134
416,ohm-01,868300000,-112,-4.8,12,125,5-Apr,2018-08-08T04:55:56.442889Z,59,"Hello, GPS Coord (33.83822, 35.4944)",33.83822,35.4944,7.093727959,26,-116.8,136.8
417,ohm-01,868100000,-120,-4.8,12,125,5-Apr,2018-08-08T05:16:14.732066Z,40,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-124.8,144.8
418,ohm-01,868100000,-119,-7.5,12,125,5-Apr,2018-08-08T05:16:25.734382Z,41,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-126.5,146.5
419,ohm-01,868300000,-106,-15,12,125,5-Apr,2018-08-08T05:16:48.495055Z,43,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-121,141
420,ohm-01,868500000,-119,-8.2,12,125,5-Apr,2018-08-08T05:16:59.603372Z,44,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-127.2,147.2
421,ohm-01,868500000,-118,-7.5,12,125,5-Apr,2018-08-08T05:17:22.150037Z,46,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-125.5,145.5
422,ohm-01,868500000,-118,-7.2,12,125,5-Apr,2018-08-08T05:17:33.476369Z,47,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-125.2,145.2
423,ohm-01,868500000,-118,-10.5,12,125,5-Apr,2018-08-08T05:17:44.696701Z,48,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-128.5,148.5
424,ohm-01,868500000,-119,-6.8,12,125,5-Apr,2018-08-08T05:17:54.827001Z,49,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-125.8,145.8
425,ohm-01,868100000,-119,-6.2,12,125,5-Apr,2018-08-08T05:18:06.153342Z,50,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-125.2,145.2
426,ohm-01,868100000,-120,-4.5,12,125,5-Apr,2018-08-08T05:18:17.479666Z,51,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-124.5,144.5
427,ohm-01,868500000,-119,-8.2,12,125,5-Apr,2018-08-08T05:18:28.69799Z,52,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-127.2,147.2
428,ohm-01,868500000,-119,-6.2,12,125,5-Apr,2018-08-08T05:18:40.026332Z,53,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-125.2,145.2
429,ohm-01,868500000,-117,-9.5,12,125,5-Apr,2018-08-08T05:18:51.244655Z,54,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-126.5,146.5
430,ohm-01,868100000,-119,-9,12,125,5-Apr,2018-08-08T05:19:02.462996Z,55,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-128,148
431,ohm-01,868500000,-119,-10,12,125,5-Apr,2018-08-08T05:19:13.68132Z,56,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-129,149
432,ohm-01,868100000,-121,-8.8,12,125,5-Apr,2018-08-08T05:19:24.789652Z,57,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-129.8,149.8
433,ohm-01,868500000,-119,-6.5,12,125,5-Apr,2018-08-08T05:19:35.897969Z,58,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-125.5,145.5
434,ohm-01,868500000,-118,-9.2,12,125,5-Apr,2018-08-08T05:19:46.896293Z,59,"Hello, GPS Coord (33.83317, 35.49472)",33.83317,35.49472,7.327020211,24,-127.2,147.2
435,ohm-01,868100000,-119,-1.5,12,125,5-Apr,2018-08-09T03:11:51.646809Z,40,"Hello, GPS Coord (33.90156, 35.48814)",33.90156,35.48814,8.042455344,7,-120.5,140.5
436,ohm-01,868100000,-117,0.2,12,125,5-Apr,2018-08-09T03:12:02.209109Z,41,"Hello, GPS Coord (33.90156, 35.48814)",33.90156,35.48814,8.042455344,7,-117,137
437,ohm-01,868300000,-115,-2.8,12,125,5-Apr,2018-08-09T03:12:12.775401Z,42,"Hello, GPS Coord (33.9016, 35.48804)",33.9016,35.48804,8.052675101,7,-117.8,137.8
438,ohm-01,868100000,-114,-1.8,12,125,5-Apr,2018-08-09T03:12:24.101727Z,43,"Hello, GPS Coord (33.90161, 35.48803)",33.90161,35.48803,8.054028167,7,-115.8,135.8
